1744146975.1980486,0,0,-0.06012024048096265,Direct
1744146976.2651043,0,0,-0.06012024048096265,Direct
1744146977.3257692,0,0,-0.06012024048096265,Direct
1744146978.3757372,0,0,-0.06012024048096265,Direct
1744146979.4355123,0,0,-0.06012024048096265,Direct
1744146980.5192814,0,0,-0.06012024048096265,Direct
1744146981.578041,0,0,-0.06012024048096265,Direct
1744146982.6486366,0,0,-0.06012024048096265,Direct
1744146983.7198977,0,0,-0.06012024048096265,Direct
1744146984.788074,0,0,-0.06012024048096265,Direct
1744146985.8701022,0,0,-0.06012024048096265,Direct
1744146986.9260514,0,0,-0.06012024048096265,Direct
1744146988.0035641,0,0,-0.06012024048096265,Direct
1744147142.209849,0,0,-0.06012024048096265,Direct
1744147143.2768338,1.024424135684967,1.7489826679229736,0.9018036072144291,Direct
1744147144.3477552,1.2065309286117554,1.5844917297363281,1.1422845691382761,Direct
1744147145.4361525,0.39273619651794434,0.5341601371765137,0.3006012024048097,Direct
1744147146.5255048,0.5674982070922852,0.7167398929595947,0.5410821643286567,Direct
1744147147.5967715,1.2380701303482056,1.4198076725006104,0.9018036072144291,Direct
1744147148.666767,1.284019947052002,1.4225399494171143,1.2625250501001979,Direct
1744147149.74011,0.9795105457305908,1.2833762168884277,0.7815631262525038,Direct
1744147150.8133035,0.766788125038147,1.3137423992156982,0.6613226452905785,Direct
1744147151.885309,0.6526100635528564,1.1724400520324707,0.6613226452905785,Direct
1744147152.957029,0.046758055686950684,0.49652695655822754,0.1803607214428844,Direct
1744147154.02765,-0.20654886960983276,0.19612669944763184,-0.18036072144288795,Direct
1744147155.1015315,-0.01673072576522827,0.2984440326690674,0.0601202404809591,Direct
1744147156.1760688,0.1394990086555481,0.3561258316040039,0.1803607214428844,Direct
1744147157.2902927,0.09773612022399902,0.34425973892211914,0.0601202404809591,Direct
1744147158.369146,7.311608791351318,6.243453025817871,6.192384769539075,Right
1744147159.4381187,3.8418495655059814,1.377875804901123,2.825651302605209,Direct
1744147160.5249224,3.320009708404541,0.9241926670074463,2.344689378757515,Direct
1744147161.5938165,6.31018728017807,7.414212226867676,5.350701402805612,Right
1744147162.6737013,2.155678868293762,3.684403896331787,2.344689378757515,Direct
1744147163.7605073,-3.641889989376068,-2.3601794242858887,-2.5851703406813655,Direct
1744147164.8371944,-8.298376947641373,-6.932231783866882,-6.673346693386776,Left
1744147165.9179358,-7.572369575500488,-6.252661943435669,-6.072144288577157,Left
1744147166.9891977,-6.895519495010376,-5.634570121765137,-5.591182364729459,Left
1744147168.0612726,-2.542983591556549,-1.0557925701141357,-3.0661322645290596,Direct
1744147169.1349032,0.8563131093978882,2.7260148525238037,0.9018036072144291,Direct
